[Form_ScenarioSettings].Text3;Помощь для Монолита и Зомбированных:
[Groups.freedom.Growth].Text-End-Standart-Victory;Победа! Вскоре Зона была объявлена свободным квазигосударством. Глава СБУ поседел от новостей опубликованных в СМИ. Для общественности стали доступны секретные документы, которые нашла группировка Свобода в лабораториях Зоны. Теперь весь мир знает, что творилось в Зоне и как она появилась!
[Groups.freedom.Growth].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Последние свободовцы разошлись кто куда не имея воли к борьбе за идеалы Свободы. Поражение!
[Groups.freedom.Mercenary].Text-End-Standart-Victory;Победа! Теперь Зона контролируется одной группировкой. Но не так давно в ней поменялись приоритеты. Все говорят о деньгах и как их проще заработать… Организовать «сафари для богатеньких из внешнего мира»? Или поймать на продажу мутанта? Может редкий артефакт переправить через периметр в чью-то частную коллекцию? Такой подход к Зоне не всем оказался по душе. В рядах группировки нашлись те самые, которые еще помнили, чем являлась когда-то настоящая Свобода. Они постепенно отделяются от основной массы и занимают ключевые точки внутри периметра. Весьма вероятно Зону ждут новые столкновения с множеством смертей…
[Groups.freedom.Sectarianism].Text-End-Standart-Victory;Победа! Казалось бы теперь войне конец. Зона контролируется одной группировкой. Но не так давно в ней поменялись приоритеты. Все говорят о некоторых покровителях с севера. Документы из лабораторий пропадают в неизвестном направлении. Среди обычных бойцов зреет негодование из-за странных религиозных речей их командиров. Не все готовы промыть себе мозги какими-то непонятными проповедями. Особенно те, кто находится на юге Зоны. А недавние новости о включении пси установок на севере дали понять – назад дороги нет. Внутри периметра вот-вот начнётся новая «Война в Зоне»…
[Groups.freedom.Stability].Text-End-Standart-Victory;Победа! Вскоре группировка начала сливать в СМИ информацию о Зоне. Но, то открытие миру Зоны шло крайне медленно и неспешно. У некоторых складывалось впечатление, что верха не торопятся с борьбой против правительства. Отдельные лица утверждали, что верхушка тянет время, потому что пытается как можно больше обогатиться, другие же говорили, что лидеры группировки не хотят потерять ту власть, которую они имеют, третьи утверждали, что лидер прогнулся под правительство… Недовольства среди рядовых бойцов практически не было, так как ни кого не обижали в плане заработка, но идеологически заряжены командиры начали готовить переворот…
[Groups.freedom.Stalkers].Text-End-Standart-Victory;Победа! Вскоре Зона была объявлена свободным квазигосударством. Но в отличие от изначальных целей Свободы про раскрытие тайн Зоны, нынешние цели после недавнего смещения приоритетов как-то эти тайны обходили стороной. Не полностью. Несколько скандалов после публикации в СМИ правительству было обеспечено. После такого правительство усилило давление на верхушку группировки, что привело к расколу. Некогда единая группировка раздробилась на десятки мелких. Однако это не привело к новой войне, а лишь к не многочисленным мелким конфликтам. Военные, решив, что это их шанс начали подготовку к новой операции по взятию ключевых мест в Зоне. Сможет ли раздробленная группировка отстоять территорию? Неизвестно…
[Groups.freedom.Unknow].Text-End-Standart-Victory;Победа! Вскоре Зона была объявлена свободным квазигосударством. Глава СБУ поседел от новостей опубликованных в СМИ. Для общественности стали доступны секретные документы, которые нашла группировка Свобода в лабораториях Зоны. Теперь весь мир знает, что творилось в Зоне и как она появилась!
[Groups.freedom.Unknow].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Последние свободовцы разошлись кто куда не имея воли к борьбе за идеалы Свободы. Поражение!
[Groups.freedom.Zombie].Text-End-Standart-Victory;Победа! Теперь О-Сознание в безопасности. Вскоре пси-излучение покрыло всю Зону благодаря увеличению числа излучателей. Даже Кордон стал опасен. Правительство хоть и не выпускало мутантов из Зоны, но больше не пыталось вернуть ее...
[Groups.Mercenaries.:main].Spy1-Name;Новичок
[Groups.Mercenaries.:main].Spy2-Name;Опытный
[Groups.Mercenaries.:main].Spy3-Name;Ветеран
[Groups.Mercenaries.:main].Spy4-Name;Мастер
[Groups.Mercenaries.:main].Name;Наёмники
[Groups.Mercenaries.:main].Description;Наёмники – достаточно скрытная военизированная группировка со специализацией на выполнении каких-либо заказов поступивших как из самой Зоны, так и извне. Имеет не самое удобное расположение для контроля своих территорий, поэтому целью лидера скорее всего станет смена базы группировки на более продуманную и удобную.
[Groups.Mercenaries.:main].DiplomacyText-Question-War;На вас поступил заказ. Ничего личного. Только бизнес.
[Groups.Mercenaries.:main].DiplomacyText-Question-Neutral;Нам обоим эта война не выгодна. Как на счет мира?
[Groups.Mercenaries.:main].DiplomacyText-Question-Alliance;Нам было бы выгодно более тесное сотрудничество с вами. Согласны?
[Groups.Mercenaries.:main].DiplomacyText-Question-BreakAlliance;Мы больше не будем сотрудничать с вами.
[Groups.Mercenaries.:main].DiplomacyText-RequestMoney-Ask;У нас тут парочка накладок вышла с кое-какими контрактами. Нам бы финансовую помощь в таком вот размере:
[Groups.Mercenaries.:main].DiplomacyText-Ans-0-Down;Больше дел с вами вести не будем!
[Groups.Mercenaries.:main].DiplomacyText-Ans-1-Down;Печально, вы упускаете свою выгоду.
[Groups.Mercenaries.:main].DiplomacyText-Ans-1-No;Сейчас нам это не выгодно.
[Groups.Mercenaries.:main].DiplomacyText-Ans-1-Yes;Хорошо, надеемся на взаимовыгодное партнерство.
[Groups.Mercenaries.:main].DiplomacyText-Ans-2-No;В данный момент нам это не выгодно.
[Groups.Mercenaries.:main].DiplomacyText-Ans-2-Yes;Ок, нам это выгодно.
[Groups.Mercenaries.:main].DiplomacyText-RequestMoney-Ans-No;У нас сейчас не так много премиальных с контрактов, так что помочь не сможем.
[Groups.Mercenaries.:main].DiplomacyText-RequestMoney-Ans-Yes;Ладно, перевели.
[Groups.Mercenaries.:main].DiplomacyText-Question-Neutral-No;Отказались? Ну и ладно.
[Groups.Mercenaries.:main].DiplomacyText-Question-Neutral-Yes;Отлично, хорошо что Вы согласились!
[Groups.Mercenaries.:main].DiplomacyText-Question-Alliance-No;Отказались? Ну и ладно.
[Groups.Mercenaries.:main].DiplomacyText-Question-Alliance-Yes;Отлично, хорошо что Вы согласились!
[Groups.Mercenaries.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.Mercenaries.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.Mercenaries.:main].Text-End-Standart-Lose;Группировка была полностью уничтожена, теперь Зону буду делить другие группировки. Поражение!
[Groups.Mercenaries.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Поражение!
[Groups.Mercenaries.:main].Text-End-EventFlag-Lose;Поражение по ивент флагу!
[Groups.Mercenaries.Anarchy].Text-End-Standart-Victory;Победа! Вскоре верхушка группировки открыто стала идти на конфликт с правительством. Множество различных документов активно сливалась в СМИ за хорошие для наёмников деньги. Государственные силы уже готовят новый план по штурму ключевых территорий. Похоже, уже совсем скоро начнётся новая «Война в Зоне»…
[Groups.Mercenaries.AntiZone].Text-End-Standart-Victory;Победа! Вскоре верхушка группировки договорилась с правительством. Часть территорий была передана под контроль Военных. Множество наёмников решили покинуть Зону, так как всё скатилось к контрактам на поиск артефактов и охоте на мутантов. Похоже на территории отчуждения не стоит ожидать новых крупных войн…
[Groups.Mercenaries.Control].Text-End-Standart-Victory;Победа! Вскоре верхушка группировки договорилась с правительством. Часть территорий была передана под контроль Военных. Множество наёмников решили покинуть Зону, так как всё скатилось к контрактам на поиск артефактов и охоте на мутантов. Похоже на территории отчуждения не стоит ожидать новых крупных войн…
[Groups.Mercenaries.Crime].Text-End-Standart-Victory;Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. Криминального элемента становилось всё больше. Численность мутантов плохо контролировалась. По всей территории отчуждения постоянно вспыхивают мелкие столкновения. Вряд ли это хорошо закончится…
[Groups.Mercenaries.Exploring].Text-End-Standart-Victory;Победа! Вскоре верхушка группировки договорилась с правительством. Часть территорий была передана под контроль Военных. Множество наёмников решили покинуть Зону, так как всё скатилось к контрактам на поиск артефактов и охоте на мутантов. Похоже на территории отчуждения не стоит ожидать новых крупных войн…
[Groups.Mercenaries.Growth].Text-End-Standart-Victory;"Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. В ней тренировались бойцы для отправки в любые горячие точки планеты. Численность мутантов строго контролировалась. Для богатых клиентов даже организовывали ""Сафари""..."
[Groups.Mercenaries.Growth].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Последние наёмники разошлись кто куда по другим группировкам, где им предложили хорошую оплату. Поражение!
[Groups.Mercenaries.Mercenary].Text-End-Standart-Victory;"Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. В ней тренировались бойцы для отправки в любые горячие точки планеты. Численность мутантов строго контролировалась. Для богатых клиентов даже организовывали ""Сафари""..."
[Groups.Mercenaries.Mercenary].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Последние наёмники разошлись кто куда по другим группировкам, где им предложили хорошую оплату. Поражение!
[Groups.Mercenaries.Sectarianism].Text-End-Standart-Victory;Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. В ней тренировались бойцы для отправки в любые горячие точки планеты. Отличные бойцы, способные выполнять любые грязные приказы без лишних вопросов, у которых абсолютно отсутствует страх – клиенты таких очень любили, хотя и озадачивались их религиозными взглядами. Правительство долго тянуло с решением этой проблемы, так как все прогнозы по штурмам говорили о высоких потерях. Было решено организовать множественное внедрение для попытки контроля группировки. Посмотрим, чем это закончится…
[Groups.Mercenaries.Stability].Text-End-Standart-Victory;"Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. В ней тренировались бойцы для отправки в любые горячие точки планеты. Численность мутантов строго контролировалась. Для богатых клиентов даже организовывали ""Сафари""..."
[Groups.Mercenaries.Stalkers].Text-End-Standart-Victory;"Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. В ней тренировались бойцы для отправки в любые горячие точки планеты. Численность мутантов строго контролировалась. Для богатых клиентов даже организовывали ""Сафари""..."
[Groups.Mercenaries.Unknow].Text-End-Standart-Victory;"Победа! Вскоре Зона стала крупной базой для наёмников со всего мира. В ней тренировались бойцы для отправки в любые горячие точки планеты. Численность мутантов строго контролировалась. Для богатых клиентов даже организовывали ""Сафари""..."
[Groups.Mercenaries.Unknow].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Последние наёмники разошлись кто куда по другим группировкам, где им предложили хорошую оплату. Поражение!
[Groups.Mercenaries.Zombie].Text-End-Standart-Victory;Победа! Теперь О-Сознание в безопасности. Вскоре пси-излучение покрыло всю Зону благодаря увеличению числа излучателей. Даже Кордон стал опасен. Правительство хоть и не выпускало мутантов из Зоны, но больше не пыталось вернуть ее...
[Groups.monolith.:main].Spy1-Name;Послушник
[Groups.monolith.:main].Spy2-Name;Фанатик
[Groups.monolith.:main].Spy3-Name;Ветеран
[Groups.monolith.:main].Spy4-Name;Элита
[Groups.monolith.:main].Name;Монолит
[Groups.monolith.:main].Description;Монолит – группировка, служащая щитом О-Сознания. Главная цель – защита Зоны от какого-либо внешнего вмешательства. Крайне враждебна к любым другим группировкам. Несмотря на преимущество в вооружении имеет проблемы с контролем своих территорий, так как расположена на севере Зоны.
[Groups.monolith.:main].DiplomacyText-Question-War;Найти и искоренить!
[Groups.monolith.:main].DiplomacyText-Question-Neutral;Монолит повелел нам заключить с вами мир. Вы согласны или как?
[Groups.monolith.:main].DiplomacyText-Question-Alliance;Монолит велел нам стать вашими друзьями.
[Groups.monolith.:main].DiplomacyText-Question-BreakAlliance;Монолит недоволен нашим союзом!
[Groups.monolith.:main].DiplomacyText-RequestMoney-Ask;По воле Великого Монолита мы отправяем вам запрос на денежный перевод для наших братьев в таком вот размере:
[Groups.monolith.:main].DiplomacyText-Ans-0-Down;Обнаружить и искоренить! *Собеседник добавил вас в черный список*
[Groups.monolith.:main].DiplomacyText-Ans-1-Down;Такое Монолит точно не одобрит! *Собеседник удалил вас из друзей*
[Groups.monolith.:main].DiplomacyText-Ans-1-No;Ты познаешь гнев Монолита! *Собеседник вышел из чата*
[Groups.monolith.:main].DiplomacyText-Ans-1-Yes;И придет день, и Монолит вновь воссияет во славе своей! *Собеседник вышел из чата*
[Groups.monolith.:main].DiplomacyText-Ans-2-No;Монолит точно не даст согласия своего. *Собеседник вышел из чата*
[Groups.monolith.:main].DiplomacyText-Ans-2-Yes;Никому не верь кроме Монолита и братьев его, никому. *Собеседник добавил вас в друзья*
[Groups.monolith.:main].DiplomacyText-RequestMoney-Ans-No;Монолит сказал не проявлять милосердие к неверным! *Собеседник исключил вас из чата*
[Groups.monolith.:main].DiplomacyText-RequestMoney-Ans-Yes;Монолит велел проявить жалость к слепцам и сделать вам денежный перевод.
[Groups.monolith.:main].DiplomacyText-Question-Neutral-No;Тогда мы вас найдем и уничтожим!
[Groups.monolith.:main].DiplomacyText-Question-Neutral-Yes;Иначе и не могло быть. Всё по воле Великого Монолита!
[Groups.monolith.:main].DiplomacyText-Question-Alliance-No;Зря вы не следуете воле Монолита.
[Groups.monolith.:main].DiplomacyText-Question-Alliance-Yes;Да возрадуются братья наши и ужаснутся наши враги!
[Groups.monolith.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.monolith.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.monolith.:main].Text-End-Standart-Lose;Группировка была полностью уничтожена, теперь Зону буду делить другие группировки. Поражение!
[Groups.monolith.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Поражение!
[Groups.monolith.:main].Text-End-EventFlag-Lose;Поражение по ивент флагу!
[Groups.monolith.Anarchy].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.AntiZone].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Control].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Crime].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Exploring].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Growth].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Теперь правительство больше не вмешивается. Монолитовцы расстреливают всех, кто пытается проникнуть в Зону. Вскоре она стала полностью закрыта для посторонних глаз...
[Groups.monolith.Growth].Text-End-Standart-Lose;"О-сознание в панике. Ее верный пёс - группировка Монолит - полностью уничтожена! Уже разрабатывается новый план по защите важных персон ""Института"""
[Groups.monolith.Mercenary].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Sectarianism].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Теперь правительство больше не вмешивается. Монолитовцы расстреливают всех, кто пытается проникнуть в Зону. Вскоре она стала полностью закрыта для посторонних глаз...
[Groups.monolith.Sectarianism].Text-End-Standart-Lose;"О-сознание в панике. Ее верный пёс - группировка Монолит - полностью уничтожена! Уже разрабатывается новый план по защите важных персон ""Института"""
[Groups.monolith.Stability].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Stalkers].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Но так лишь может показаться со стороны. Из-за нехватки мощности пси установок люди на юге Зоны стали постепенно приходить в себя. Ко многим из них возвращались воспоминания. Местами назревают столкновения. Проповедники уже докладывают о росте числа сопротивления. Уже целые подразделения отказываются слушаться приказов. Похоже, они собираются освободить товарищей на севере… Грядет новая «Война в Зоне»…
[Groups.monolith.Unknow].Text-End-Standart-Victory;Победа! О-Сознание с помощью монолитовцев надежно контролирует Зону. Теперь правительство больше не вмешивается. Монолитовцы расстреливают всех, кто пытается проникнуть в Зону. Вскоре она стала полностью закрыта для посторонних глаз...
[Groups.monolith.Unknow].Text-End-Standart-Lose;"О-сознание в панике. Ее верный пёс - группировка Монолит - полностью уничтожена! Уже разрабатывается новый план по защите важных персон ""Института"""
[Groups.monolith.Zombie].Text-End-Standart-Victory;Победа! Теперь О-Сознание в безопасности. Вскоре пси-излучение покрыло всю Зону благодаря увеличению числа излучателей. Даже Кордон стал опасен. Правительство хоть и не выпускало мутантов из Зоны, но больше не пыталось вернуть ее...
[Groups.RenegatsKosoy.:main].Spy1-Name;Шестерка
[Groups.RenegatsKosoy.:main].Spy2-Name;Нахлебник
[Groups.RenegatsKosoy.:main].Spy3-Name;Боец
[Groups.RenegatsKosoy.:main].Spy4-Name;Телохранитель
[Groups.RenegatsKosoy.:main].Name;Ренегаты
[Groups.RenegatsKosoy.:main].Description;Ренегаты – малочисленная группировка, имеющая в своих рядах мародёров, разбойников и лиц из «черного списка». Их презирают все группировки Зоны, однако, имеют связи с Бандитами, что позволяет не быть им изгоями Зоны.  Из-за отсутствия четкого лидера имеют со старта проблемы с потенциалом управления. Расположение у группировки лучше, чем у Чистого неба, однако, в плане вооружения имеются ощутимые минусы.
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-War;Ну, че фраер, допрыгался? Братва к тебе уже катит!
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-Neutral;Э-э-э! Братела, не суетись, а? Пора перестать шмалять друг-друга, лады?
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-Alliance;Э, Братела, давай союзничками будем? А?
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-BreakAlliance;Не, ну ты фраер, ну ты конкретный лох, теперь дальше каждый сам за себя!
[Groups.RenegatsKosoy.:main].DiplomacyText-RequestMoney-Ask;Эй, а ну-ка стопэ. Кореш, подкинь баблишка примерно вот в таком размере:
[Groups.RenegatsKosoy.:main].DiplomacyText-Ans-0-Down;Бычара, ты труп, ты понял?
[Groups.RenegatsKosoy.:main].DiplomacyText-Ans-1-Down;Мдэ-э-э... Ну ты и плесень...
[Groups.RenegatsKosoy.:main].DiplomacyText-Ans-1-No;Ну, тебе конец, фраер!
[Groups.RenegatsKosoy.:main].DiplomacyText-Ans-1-Yes;Сышишь, мы тя не тронем!
[Groups.RenegatsKosoy.:main].DiplomacyText-Ans-2-No;Не, не, это нифига не то, ты гонишь!
[Groups.RenegatsKosoy.:main].DiplomacyText-Ans-2-Yes;Держись, кореш, щас все будет пучком...
[Groups.RenegatsKosoy.:main].DiplomacyText-RequestMoney-Ans-No;Чо? Ты откуда такой вылез? У нас столько по определению быть не может. Конечно же, наш ответ - нет.
[Groups.RenegatsKosoy.:main].DiplomacyText-RequestMoney-Ans-Yes;Кореш, ну лови баблишко!
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-Neutral-No;Чо? Ну-ну, потом сами приползёте...
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-Neutral-Yes;Кореш, ну ты и порадовал! Молодца...
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-Alliance-No;Че? Как хош..
[Groups.RenegatsKosoy.:main].DiplomacyText-Question-Alliance-Yes;Кореш, ну ты и порадовал! Молодца...
[Groups.RenegatsKosoy.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.RenegatsKosoy.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.RenegatsKosoy.:main].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся бойцы разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами не смотря на все попытки её преобразований...
[Groups.RenegatsKosoy.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Поражение!
[Groups.RenegatsKosoy.:main].Text-End-EventFlag-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Поражение!
[Groups.RenegatsKosoy.Anarchy].Text-End-Standart-Victory;Победа! Группировка вскоре всё меньше и меньше по своему поведению походила на то, чем являлась изначально. Да, криминал остался, но его стало меньше. Верхушка пыталась продвигать тему, которая была близка с тем, что пропагандировала группировка «Свобода», а низы, не торопились принимать эти новые идеалы, так как старые способы в виде грабежа и мародерства казались более простыми и понятными. Группировка раскалывалась прямо на глазах. Каждый новый день – новое не подчинение приказов отдельными группами. Вот-вот начнётся новый конфликт в Зоне…
[Groups.RenegatsKosoy.AntiZone].Text-End-Standart-Victory;Победа! Группировка вскоре всё меньше и меньше по своему поведению походила на то, чем являлась изначально. Криминала стало значительно меньше. Верхушка продвигала всё больше и больше тему борьбы с Зоной. Да, многие понимали, что грабить теперь некого, кругом все свои и в принципе, были согласны, но поскольку в группировке были и настоящие уголовники, то образовались отдельные группы, которые грабили тех самых «своих». Кругом вспыхивали локальные бои. Зона снова оказалась в шаге от масштабной войны всех против всех…
[Groups.RenegatsKosoy.Control].Text-End-Standart-Victory;Победа! Группировка вскоре всё меньше и меньше по своему поведению походила на то, чем являлась изначально. Криминала стало значительно меньше. Вводилась жесткая иерархия. Среди участников группировки ходили слухи, что верхушка прогнулась под государственные силы. Многие приняли этот факт, но нашлись и те «паханы» с «буграми», которые с таким порядком не согласились. Назревал новый масштабный конфликт, но уже внутри группировки...
[Groups.RenegatsKosoy.Crime].Text-End-Standart-Victory;"Победа! Зона превратилась в криминальное квазигосударство и стала жить ""по понятиям"". Вскоре грабить стало некого и группировка погрязла в распрях. Вместо того чтобы отстреливать монстров и добывать артефакты Ренегаты стреляли друг в друга... Группировка не смогла сохранить целостность и распалась на множество мелких ожесточенно соперничающих между собой банд."
[Groups.RenegatsKosoy.Crime].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся ренегаты разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами...
[Groups.RenegatsKosoy.Exploring].Text-End-Standart-Victory;Победа! Группировка контролирует всю территорию. Грабить больше некого. Мародерствовать тоже вскоре будет негде… Верхушка уже активно переключается на выгодные контракты, идущие от правительства. В Зоне теперь часто можно встретить группы Ученых делающих свои замеры анимальной активности под чуткой охраной местных «братков». Вчерашние бандиты уже ходили и занимались тем, делом, что когда-то считали слишком грязным для себя – искали артефакты, добывали части тел мутантов, делали какие-то не понятные замеры не менее не понятными приборами. Не всем это нравилось, поэтому находились отдельные группы людей, которые организовывали нападение на «своих». С ними старались активно бороться, но таких «несогласных», находилось всё больше и больше, так как далеко немногие нашли себя в новой реальности работы по изучению Зоны…
[Groups.RenegatsKosoy.Growth].Text-End-Standart-Victory;"Победа! Зона превратилась в криминальное квазигосударство и стала жить ""по понятиям"". Вскоре грабить стало некого и группировка погрязла в распрях. Вместо того чтобы отстреливать монстров и добывать артефакты Ренегаты стреляли друг в друга... Группировка не смогла сохранить целостность и распалась на множество мелких ожесточенно соперничающих между собой банд."
[Groups.RenegatsKosoy.Growth].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся ренегаты разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами...
[Groups.RenegatsKosoy.Mercenary].Text-End-Standart-Victory;Победа! Группировка контролирует всю территорию. Грабить больше некого. Мародерствовать тоже вскоре будет негде… Верхушка уже активно переключается на выгодные контракты, идущие с внешнего мира. Но акцент ставился на более криминальные контракты, поэтому Ученых в Зоне, которых охраняли местные бойцы, было практически не встретить, что значительно ограничило изучение Зоны. Правительство планировало предпринять несколько боевых операций, чтобы вернуть контроль над ключевыми объектами Зоны. Скоро снова будет «Война в Зоне»…
